GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons,AbstractResource,0,8,0,0,0,2,0,1,0,1
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons,FedoraApplication,9,31,1,1,1,8,1,2,0,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons,FedoraContextLoaderListener,6,12,0,0,3,5,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,Range,0,103,0,12,0,28,0,15,0,9
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,PreferTag,17,327,9,23,3,64,9,21,0,14
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,MultiPrefer,0,19,0,0,0,5,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,RDFMediaType,3,98,0,0,1,10,1,2,1,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.domain,SinglePrefer,0,74,0,0,0,15,0,8,0,8
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RdfStreamProvider,5,58,2,6,2,16,2,7,0,5
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,ViewHelpers,129,485,29,37,29,80,30,45,10,32
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RdfNamespacedStream,0,19,0,0,0,8,0,2,0,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,SynchonizedStreamRDFWrapper,4,19,0,0,2,10,1,5,1,5
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,LinkFormatProvider,2,28,0,0,1,8,1,4,1,4
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RangeRequestInputStream,0,9,0,0,0,3,0,1,0,1
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,LinkFormatStream,4,12,0,0,2,5,1,2,1,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.responses,RdfStreamStreamingOutput,37,285,5,21,7,75,7,19,2,11
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,HttpIdentifierConverter,18,240,5,25,3,53,5,25,0,15
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,TripleOrdering,0,52,0,4,0,15,0,4,0,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.api.rdf,HttpTripleUtil,0,54,0,0,0,12,0,6,0,6
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.session,TransactionProvider,28,139,7,15,8,38,6,12,1,6
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.session,TransactionConstants,0,6,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.metrics,PrometheusMetricsServlet,34,0,0,0,12,0,2,0,2,0
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.metrics,MicrometerFeature,4,33,2,2,2,8,2,2,0,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ConstraintExceptionMapper,2,66,1,3,0,9,1,4,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ServerManagedTypeExceptionMapper,0,37,0,0,0,7,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,WildcardExceptionMapper,8,37,1,3,2,10,1,5,0,4
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,QueryParseExceptionMapper,30,31,3,1,9,6,2,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ExternalContentAccessExceptionMapper,13,7,0,0,3,2,1,2,1,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,RequestWithAclLinkHeaderExceptionMapper,0,37,0,0,0,6,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InteractionModelViolationExceptionMapper,0,37,0,0,0,6,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,InvalidMementoPathExceptionMapper,0,37,0,0,0,6,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,AccessControlJavaSecurityExceptionMapper,0,16,0,0,0,5,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,ResourceTypeExceptionMapper,11,7,0,0,2,3,1,2,1,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,UnsupportedMediaTypeExceptionMapper,0,21,0,0,0,5,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,PathNotFoundRuntimeExceptionMapper,0,20,0,0,0,6,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,PreconditionExceptionMapper,0,22,0,0,0,5,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,IncorrectTripleSubjectExceptionMapper,30,7,0,0,4,3,1,2,1,2
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,FedoraInvalidNamespaceExceptionMapper,0,26,0,0,0,5,0,3,0,3
Fedora Repository HTTP API Module/fcrepo-http-commons,org.fcrepo.http.commons.exceptionhandlers,TransactionRuntimeExceptionMapper,0,21,0,0,0,7,0,3,0,3
